NodeType	NodeID	X_Location	Y_Location	Z_Location	isIndoor
UE1	526	   239.988	    581.19	       1.5	         0
UE1	527	  -71.5344	   343.362	       1.5	         0
UE1	528	   155.539	   638.114	       1.5	         0
UE1	529	  -99.0043	  -109.837	       1.5	         0
UE1	530	  -296.598	   418.919	       1.5	         0
UE1	531	    60.294	   781.846	       1.5	         0
UE1	532	   118.446	   265.785	       1.5	         0
UE1	533	  -212.612	   94.5134	       1.5	         0
UE1	534	  -189.536	   569.848	       1.5	         0
UE1	535	   358.009	   127.861	       1.5	         0
UE1	536	   117.786	   441.948	       1.5	         0
UE1	537	  -98.1343	   482.196	       1.5	         0
UE1	538	  -303.369	   -126.28	       1.5	         0
UE1	539	  -173.647	  -154.901	       1.5	         0
UE1	540	   387.368	   587.349	       1.5	         0
UE1	541	   -207.98	   105.339	       1.5	         0
UE1	542	  -579.369	   139.695	       1.5	         0
UE1	543	   83.1893	   764.288	       1.5	         0
UE1	544	  -140.711	   887.011	       1.5	         0
UE1	545	  -194.407	   798.497	       1.5	         0
UE1	546	   248.362	   462.049	       1.5	         0
UE1	547	  -176.489	    370.63	       1.5	         0
UE1	548	  -222.696	   191.866	       1.5	         0
UE1	549	   38.5486	   865.238	       1.5	         0
UE1	550	  -156.451	   542.124	       1.5	         0
UE1	551	   -114.95	  -11.1635	       1.5	         0
UE1	552	  -460.294	   787.851	       1.5	         0
UE1	553	  -222.782	   384.968	       1.5	         0
UE1	554	    -190.9	   114.569	       1.5	         0
UE1	555	  -119.586	  -179.455	       1.5	         0
UE1	556	   140.618	   608.475	       1.5	         0
UE1	557	   332.476	   171.297	       1.5	         0
UE1	558	  -32.3736	   513.986	       1.5	         0
UE1	559	  -412.216	    573.35	       1.5	         0
UE1	560	   309.533	   516.138	       1.5	         0
UE1	561	   29.7406	   460.174	       1.5	         0
UE1	562	   166.213	   623.876	       1.5	         0
